Date,GRADE,GPS,INVH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-03-01,60.8049770570943,C,18.6330680847168,18.549729537963866,18.360082054138182,18.169251441955566,18.87223114013672,19.25153465270996,18.894937591552733
2018-03-02,60.8109557604969,C,18.70110511779785,18.55653190612793,18.4000524520874,18.17077703475952,18.85203052520752,19.247770557403566,18.89941089630127
2018-03-05,61.01377016707975,C,18.75213050842285,18.576941680908202,18.445125389099122,18.21207675933838,18.83285041809082,19.244432392120363,18.90413932800293
2018-03-06,61.729036670206234,C,18.803157806396484,18.677293014526366,18.51741256713867,18.253389835357666,18.813506507873534,19.24152021408081,18.90845094680786
2018-03-07,62.44697430274806,C,19.03277969360352,18.7844482421875,18.647529792785644,18.30914487838745,18.798416595458985,19.239639701843263,18.913238744735718
2018-03-08,63.19015191171899,C,19.17734909057617,18.893304443359376,18.72151699066162,18.398776626586915,18.782665023803713,19.239710693359374,18.91807744026184
2018-03-09,63.84063417549544,C,19.270906448364254,19.007264709472658,18.781898307800294,18.476166439056396,18.769292106628416,19.239199848175048,18.922334022521973
2018-03-12,64.32394065772806,C,19.296409606933597,19.116120529174804,18.846531105041503,18.548028469085693,18.75642925262451,19.24046672821045,18.928187990188597
2018-03-13,64.65072712980981,C,19.270906448364254,19.20967025756836,18.943481636047363,18.6164888381958,18.74440994262695,19.241309452056885,18.934166421890257
2018-03-14,64.48288014327743,A,19.228376388549805,19.248789596557618,19.016618919372558,18.67134208679199,18.731709213256835,19.240627059936525,18.94085614204407
2018-03-15,64.27304914231917,A,19.245384216308597,19.262396621704102,19.077850532531738,18.71896629333496,18.726624031066894,19.240622386932372,18.948134841918947
2018-03-16,64.19911980836616,A,19.372953414916992,19.28280601501465,19.145035362243654,18.772543907165527,18.72409023284912,19.240116844177248,18.95512748718262
2018-03-19,63.85346618326917,C,19.219871520996094,19.267498397827147,19.191809463500977,18.81846742630005,18.717479667663575,19.23884183883667,18.961144695281984
2018-03-20,63.294112374917,C,18.98175048828125,19.209667205810547,19.209668731689455,18.863540649414062,18.71101329803467,19.23772356033325,18.966139297485352
2018-03-21,62.82504319498242,C,18.879697799682617,19.13993148803711,19.194360542297364,18.920945167541504,18.701490631103514,19.234907970428466,18.970245695114137
2018-03-22,61.98472545959128,C,18.77764320373535,19.04638328552246,19.154389953613283,18.93795347213745,18.69009605407715,19.226334419250488,18.97400979042053
2018-03-23,60.87850249454352,B,18.62457275390625,18.896707153320314,19.089756584167482,18.935827445983886,18.678347206115724,19.219360218048095,18.97797444343567
2018-03-26,60.29161449254159,B,18.88820457458496,18.830373764038086,19.048936080932616,18.94773359298706,18.671870994567872,19.212653636932373,18.98166138648987
