Date,GRADE,GPS,EOG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-03-20,53.79028791070431,C,3.6545097827911377,3.6201128005981444,3.6201126337051392,3.580343019962311,3.822512445449829,4.121030583381653,4.279857113361358
1997-03-21,53.776851117547686,C,3.6330103874206543,3.624412202835083,3.6201126337051392,3.5814178705215456,3.803698148727417,4.114200162887574,4.276917462348938
1997-03-24,53.77106759513743,C,3.611513376235962,3.628711462020874,3.6093639850616457,3.5835675239562987,3.784780669212341,4.107798960208894,4.274191714525223
1997-03-25,53.75820893629669,C,3.5685203075408936,3.6201128482818605,3.6050646781921385,3.5867921352386474,3.765863199234009,4.10075312614441,4.2715723824501035
1997-03-26,53.76588889026963,C,3.6330103874206543,3.6201128482818605,3.6136635541915894,3.5943161129951475,3.747805643081665,4.094996371269227,4.268954119682312
1997-03-27,53.75780367455504,B,3.590017080307007,3.6072143077850343,3.6136635541915894,3.6007652163505552,3.7284582376480104,4.08966861486435,4.266013754606247
1997-03-28,53.759300488342866,B,3.590017080307007,3.5986156463623047,3.611513924598694,3.606139528751373,3.709970703125,4.0832672023773195,4.263394775390625
1997-03-31,53.77047602301724,C,3.5685203075408936,3.590017032623291,3.6093642473220826,3.6115137934684753,3.6957826471328734,4.07600665807724,4.260668312311172
1997-04-01,53.79586313304565,C,3.611513376235962,3.5986156463623047,3.6093642473220826,3.613663446903229,3.6837442684173585,4.069176044464112,4.257621176242829
1997-04-02,53.69196494449101,B,3.3750460147857666,3.5470227718353273,3.583567810058594,3.6029148936271667,3.668266339302063,4.059765980243683,4.251784743070602
1997-04-03,53.60256211336221,B,3.3750460147857666,3.504028558731079,3.5556214332580565,3.587867033481598,3.6540782260894775,4.050141229629517,4.245519785881043
1997-04-04,53.494717512266135,B,3.310555219650269,3.4481361865997315,3.523375916481018,3.571744275093079,3.639030270576477,4.040301034450532,4.238182460069656
1997-04-07,53.336429090466034,B,3.2030675411224365,3.37504563331604,3.4825313329696654,3.5459476590156553,3.6222624588012695,4.029385962486268,4.229236388206482
1997-04-08,53.152445926136835,B,3.1600730419158936,3.2847575664520265,3.4416866064071656,3.5233756422996523,3.6046347570419313,4.016967260837555,4.22028960108757
1997-04-09,53.115097031208705,B,3.2460615634918213,3.2589606761932375,3.4029917240142824,3.508327639102936,3.590446639060974,4.0028317213058475,4.211772756576538
1997-04-10,53.037221666901154,B,3.117079734802246,3.207367420196533,3.355697989463806,3.4846807718276978,3.5723890542984007,3.9884800148010258,4.202611002922058
1997-04-11,52.9366879339319,B,3.014584541320801,3.14817328453064,3.2981547355651855,3.4548343300819395,3.5527115154266355,3.9707413291931157,4.192722516059876
1997-04-14,52.935112851711246,B,3.122248888015747,3.1320095539093016,3.253527593612671,3.4314459204673766,3.5364770889282227,3.9536498236656197,4.183479484319687
1997-04-15,52.96195558262023,B,3.143782377243042,3.1287514209747314,3.2067544937133787,3.408059370517731,3.5236829137802124,3.9378473186492924,4.173487079143524
1997-04-16,52.975872594496245,B,3.208378314971924,3.121214771270752,3.1900877237319945,3.386827766895294,3.5100309562683107,3.923979120254517,4.163603394031525
1997-04-17,53.04746661303821,B,3.1868467330932617,3.135168170928955,3.171267795562744,3.3634446144104,3.497238154411316,3.9098956060409553,4.154873161315918
1997-04-18,53.18061955159457,B,3.165313005447388,3.165313863754273,3.156743574142456,3.340059745311737,3.487454218864441,3.8958114838600166,4.146142483949661
1997-04-21,53.28713366832102,B,3.208378314971924,3.1825397491455076,3.1572746515274046,3.3199029922485352,3.4824010848999025,3.882802193164826,4.137734373807907
1997-04-22,53.41221275688083,B,3.29451060295105,3.212685394287109,3.1707184076309205,3.306202507019043,3.4769208908081053,3.8693658924102787,4.131365468502045
1997-04-23,53.47737387110259,B,3.251442670822144,3.221298265457153,3.1712565183639527,3.2871241211891173,3.4692895364761354,3.857216713428498,4.1246739876270295
1997-04-24,53.53065427137366,C,3.2299129962921143,3.229911518096924,3.1825398445129394,3.269118916988373,3.4612275886535646,3.843993339538575,4.117767632007599
1997-04-25,53.56690721653336,C,3.1868467330932617,3.2342182636260985,3.1997660636901855,3.2489603996276855,3.4527342557907104,3.8314129352569584,4.110753171443939
1997-04-28,53.537236170417884,C,3.100715398788452,3.2126856803894044,3.1976127147674562,3.2255701541900637,3.44251829624176,3.818400657176972,4.103629773855209
1997-04-29,53.515266162495756,B,3.2729783058166504,3.2083792209625246,3.210532307624817,3.208643400669098,3.43531765460968,3.806466834545136,4.096617041826248
1997-04-30,53.52061326754778,B,3.208378314971924,3.1997663497924806,3.210532307624817,3.2003100156784057,3.4268250131607054,3.7951754069328314,4.089924720525741
1997-05-01,53.54625204856544,B,3.2299129962921143,3.1997663497924806,3.2148389339447023,3.193053364753723,3.4204828405380248,3.784528789520264,4.084197955131531
1997-05-02,53.60485422279506,B,3.3160436153411865,3.2256057262420654,3.229911994934082,3.193327784538269,3.4145734453201295,3.7747434782981877,4.07836566567421
1997-05-05,53.736207393213554,C,3.380641222000122,3.2815908908843996,3.2471382856369018,3.2022064685821534,3.4108158636093138,3.7649599361419686,4.072963600158691
1997-05-06,53.792656831924795,C,3.3375766277313232,3.294510555267334,3.2514448881149294,3.2110816478729247,3.407486834526062,3.753886830806733,4.067989629507065
1997-05-07,53.9043827494174,C,3.466771125793457,3.3461891174316407,3.2729777336120605,3.2221171259880066,3.4071716403961183,3.744320414066315,4.063876122236252
1997-05-08,54.03881364670888,C,3.574435234069824,3.4150935649871825,3.3074299573898314,3.2449849009513856,3.4094396448135376,3.7358306384086615,4.060086444616318
1997-05-09,54.127626358224155,C,3.5529017448425293,3.462465190887451,3.3440354585647585,3.2719007611274717,3.4108470630645753,3.7271255278587345,4.055652922391891
1997-05-12,54.2359399493886,C,3.725163698196411,3.531369686126709,3.4064802885055543,3.302046501636505,3.416129636764526,3.71992829322815,4.051651766300202
1997-05-13,54.31506363050618,C,3.595967531204224,3.583047866821289,3.4387792110443116,3.324655759334564,3.416678581237793,3.711439096927643,4.046790145635605
1997-05-14,54.33110062487081,C,3.61750054359436,3.6131937503814697,3.479691433906555,3.345111870765686,3.41722825050354,3.703165230751038,4.041392772197724
1997-05-15,54.2710474844075,C,3.574435234069824,3.6131937503814697,3.5141436576843263,3.3644912958145143,3.4151968908309938,3.6944607114791874,4.035780072212219
1997-05-16,54.21045731142785,C,3.5529017448425293,3.6131937503814697,3.5378294706344606,3.3838707327842714,3.4135947179794313,3.6844672250747688,4.030488660335541
1997-05-19,54.07915398370335,C,3.574435234069824,3.5830480575561525,3.5572088718414308,3.4021735787391663,3.4107034254074096,3.675118503570557,4.025626623630524
1997-05-20,54.03567096016389,C,3.574435234069824,3.5787415981292723,3.5808947324752807,3.416169810295105,3.409961862564087,3.6674876451492313,4.020764586925506
1997-05-21,53.99314610900901,C,3.574435234069824,3.5701285362243653,3.5916611433029173,3.432319438457489,3.4105101346969606,3.659856786727906,4.015795304775238
1997-05-22,54.01038485190696,C,3.660566329956055,3.5873547554016114,3.6002742528915403,3.453852105140686,3.4119211196899415,3.6541608667373664,4.01093498468399
1997-05-23,54.034489077310575,C,3.6390340328216553,3.6045812129974366,3.608887481689453,3.4764614701271057,3.4124715328216553,3.6476054596900944,4.006074234247207
1997-05-26,54.06254222943728,C,3.6390340328216553,3.617500972747803,3.6002745151519777,3.503377401828766,3.413451871871948,3.640620589256287,4.000998997688294
1997-05-27,54.03314714134789,C,3.5529017448425293,3.6131942749023436,3.595967936515808,3.51737357378006,3.4122796392440797,3.6323449230194096,3.9956003546714784
1997-05-28,54.0615844814563,C,3.682099103927612,3.634727048873901,3.6024277925491335,3.5410596132278442,3.4132614135742188,3.625575959682465,3.9911693918704985
1997-05-29,54.04278527124507,C,3.660566329956055,3.634727048873901,3.6110409021377565,3.5625922799110414,3.413382544517517,3.6179474949836736,3.9866307651996613
1997-05-30,54.03003603349088,C,3.682099103927612,3.643340063095093,3.6239606380462646,3.5808950543403624,3.4143643188476562,3.609031233787537,3.9823070478439333
1997-06-02,54.002941352179924,C,3.61750054359436,3.6390333652496336,3.6282671689987183,3.5927380204200743,3.4144840621948243,3.599632365703583,3.9775530922412874
1997-06-03,54.01932167361096,C,3.595967531204224,3.6476465225219727,3.6304203987121584,3.6056575655937193,3.4150330066680907,3.5904481029510498,3.9732276582717896
1997-06-04,53.94625298553649,C,3.5529017448425293,3.6218070507049562,3.6282670497894287,3.609964096546173,3.4134308338165282,3.5806182384490968,3.968794136047363
1997-06-05,53.8892336173237,C,3.574435234069824,3.60458083152771,3.6196539402008057,3.609964096546173,3.4131191968917847,3.5707887172698975,3.9644682812690735
1997-06-06,53.81061805878918,B,3.509839534759521,3.570128917694092,3.6067344903945924,3.607810986042023,3.411515645980835,3.5607431745529174,3.9598194479942324
1997-06-09,53.71400064445567,B,3.3591084480285645,3.5184504985809326,3.578741931915283,3.58950822353363,3.4073274087905885,3.551555027961731,3.954416959285736
1997-06-10,53.59143515134866,B,3.2729783058166504,3.453852653503418,3.550749588012695,3.5733587622642515,3.400556707382202,3.5421504878997805,3.948262095451355
1997-06-11,53.50137093472264,B,3.2299129962921143,3.389254903793335,3.5055309772491454,3.5539793848991392,3.3976540470123293,3.532960193157196,3.9422136294841765
1997-06-12,53.42686034642057,B,3.251442670822144,3.3246563911437987,3.464618611335754,3.5378297567367554,3.3951819801330565,3.5246301031112672,3.9363800501823425
1997-06-13,53.38983475833999,B,3.2729783058166504,3.2772841453552246,3.423706531524658,3.5238335847854616,3.394430441856384,3.5167303562164305,3.930546910762787
1997-06-16,53.42257672428662,B,3.2729783058166504,3.260058116912842,3.3892543077468873,3.5087607383728026,3.3958286571502687,3.509045557975769,3.924606530666351
1997-06-17,53.51465235690508,B,3.3591084480285645,3.2772841453552246,3.3655683994293213,3.49799439907074,3.399809365272522,3.5022220611572266,3.919204041957855
1997-06-18,53.58045836195213,B,3.251442670822144,3.2815900802612306,3.335422492027283,3.4818447709083555,3.3999169874191284,3.4951818132400514,3.9129414999485017
1997-06-19,53.632114940485856,B,3.251442670822144,3.2815900802612306,3.3031232357025146,3.46138858795166,3.4026042461395263,3.4874966502189637,3.907536859512329
1997-06-20,53.680509467754526,B,3.251442670822144,3.277282953262329,3.277283549308777,3.4420090198516844,3.407341408729553,3.4800264620780945,3.9027756488323213
1997-06-23,53.684841855118236,B,3.165313005447388,3.2557498931884767,3.2579040050506594,3.418322968482971,3.408202691078186,3.4723398900032043,3.8977982687950132
1997-06-24,53.63516195871737,B,3.100715398788452,3.204071283340454,3.2406777143478394,3.3957136511802672,3.4073413515090945,3.4655121326446534,3.8931413209438324
1997-06-25,53.61444860362249,B,3.100715398788452,3.173925828933716,3.227757954597473,3.3666444659233092,3.4051880931854246,3.457609524726868,3.888055422306061
1997-06-26,53.60512794260628,B,3.122248888015747,3.1480870723724363,3.2148385763168337,3.339728593826294,3.4038961362838744,3.4505671453475952,3.8829699528217314
1997-06-27,53.6036271194292,B,3.165313005447388,3.1308611392974854,3.204072046279907,3.3138892889022826,3.4038961362838744,3.4456751775741576,3.8780998039245604
1997-06-30,53.62576582442359,B,3.122248888015747,3.122248315811157,3.188999104499817,3.2891267061233522,3.402173547744751,3.442287316322327,3.8730143344402315
1997-07-01,53.68710368547599,B,3.2191450595855717,3.145934247970581,3.1750027656555178,3.2702855825424195,3.4006662368774414,3.4387935638427733,3.8688422989845277
1997-07-02,53.7527239127931,B,3.1976137161254883,3.1653139114379885,3.1696198701858522,3.2525211811065673,3.3995896577835083,3.434439597129822,3.864240891933441
1997-07-03,53.77955524055569,B,3.133014678955078,3.1674670696258547,3.157777070999146,3.23045015335083,3.3976516914367676,3.429439640045166,3.8588875412940977
1997-07-04,53.789089012354076,B,3.133014678955078,3.1610074043273926,3.1459342718124392,3.211608910560608,3.396575050354004,3.4246546530723574,3.8538559007644655
1997-07-07,53.814760407642275,B,3.133014678955078,3.163160562515259,3.142704439163208,3.2003042221069338,3.3972210359573363,3.4198696660995482,3.848180840015411
1997-07-08,53.79693371056786,B,3.122248888015747,3.143781328201294,3.1448577880859374,3.1927677512168886,3.3942064476013183,3.4147620511054995,3.842130230665207
1997-07-09,53.77739318424716,B,3.100715398788452,3.124401664733887,3.1448577880859374,3.1863078713417057,3.392053189277649,3.4094391012191774,3.8357574772834777
1997-07-10,53.80209924913055,B,3.122248888015747,3.1222485065460206,3.1448577880859374,3.1798481822013858,3.3898999071121216,3.4051913738250734,3.829814108610153
1997-07-11,53.82419976607147,B,3.1597766876220703,3.127600908279419,3.1443041563034058,3.174188101291657,3.386774568557739,3.4006740069389343,3.8240583789348603
1997-07-14,53.845554062297616,B,3.213699579238892,3.143737888336182,3.15344922542572,3.171224164962769,3.3834357357025144,3.3971257996559143,3.8181433057785035
1997-07-15,53.9142608366404,C,3.321541309356689,3.18359637260437,3.163688850402832,3.169345808029175,3.383115029335022,3.395300931930542,3.8128746819496153
1997-07-16,53.97503275028128,C,3.278402090072632,3.219133710861206,3.1717676877975465,3.1706937789916996,3.3793476486206053,3.393259644508362,3.8076048386096955
1997-07-17,54.079021896076995,C,3.429383993148804,3.2805607318878174,3.2014046192169188,3.1795908451080326,3.376446623802185,3.3929431343078615,3.804137794971466
1997-07-18,54.16716821866253,C,3.3970301151275635,3.328011417388916,3.2278061628341677,3.1868702173233037,3.3733291912078855,3.3920881271362306,3.800723704099655
1997-07-21,54.21881548922181,C,3.36467719078064,3.358206939697266,3.2509724140167235,3.1968384265899656,3.3661194610595704,3.3911245489120483,3.7974699544906616
1997-07-22,54.221500808598314,C,3.343108892440796,3.362520456314087,3.2730584144592285,3.208958101272583,3.3610622882843018,3.3888704347610474,3.7935715353488924
1997-07-23,54.20841586072226,C,3.267620325088501,3.3603641033172607,3.2897489070892334,3.2173033475875856,3.3540646839141846,3.385646467208862,3.7889735770225523
1997-07-24,54.143859578700926,C,3.353891611099243,3.3452656269073486,3.312913179397583,3.2288854837417604,3.349653811454773,3.3824253511428832,3.7842701613903045
1997-07-25,54.11881083555581,C,3.429383993148804,3.3517364025115968,3.3398739099502563,3.242089033126831,3.3471834564208987,3.380389087200165,3.779514739513397
1997-07-28,54.10599424237896,C,3.4185984134674072,3.3625206470489504,3.360363793373108,3.256906509399414,3.34406672000885,3.37738507270813,3.77513485789299
1997-07-29,54.095848080659515,C,3.3970301151275635,3.3733048915863035,3.3679126739501952,3.2658007621765135,3.340518617630005,3.375240240097046,3.770861840248108
1997-07-30,54.164626904521946,C,3.4940884113311768,3.418598508834839,3.38948130607605,3.280624496936798,3.3389116811752317,3.3747109079360964,3.7677183187007905
1997-07-31,54.20909492892661,C,3.515655994415283,3.4509513854980467,3.3981085062026977,3.2997565627098084,3.3360134744644165,3.373967297077179,3.7644678962230684
1997-08-01,54.22005713522986,C,3.515655994415283,3.468205785751343,3.40997109413147,3.3188886284828185,3.3335459136962893,3.3730087232589723,3.7606806576251985
1997-08-04,54.270335446540535,C,3.5911459922790527,3.502715301513672,3.432617974281311,3.341795194149017,3.332588152885437,3.3730200123786926,3.7577003276348115
1997-08-05,54.46039551227972,C,3.925455331802368,3.608400344848633,3.490852618217468,3.3819555163383486,3.340039224624634,3.3761594319343566,3.756176812648773
1997-08-06,54.60592035940581,A,3.9901647567749023,3.707615613937378,3.563107061386108,3.426427984237671,3.3462005376815798,3.3797309756278993,3.7542252945899963
1997-08-07,54.81065103561809,A,4.141138553619385,3.8327121257781984,3.6418317556381226,3.477372467517853,3.355811982154846,3.3845972633361816,3.752813923358917
1997-08-08,54.95648066195535,A,3.968594312667847,3.923299789428711,3.6957527875900267,3.5178133487701415,3.361541886329651,3.3879531025886536,3.7510766327381133
1997-08-11,55.056466198359395,A,3.9470248222351074,3.994475555419922,3.748595428466797,3.5544796109199526,3.368132371902466,3.391308217048645,3.749553588628769
1997-08-12,54.94828306708913,A,3.817615270614624,3.972907543182373,3.790653944015503,3.5792833089828493,3.372565326690674,3.3937991666793823,3.7472761464118958
1997-08-13,54.816131922972716,A,3.806829214096069,3.9362404346466064,3.821928024291992,3.605704665184021,3.377643876075745,3.3955373549461365,3.7452668631076813
1997-08-14,54.66202035768621,A,3.925455331802368,3.8931037902832033,3.862907958030701,3.630508232116699,3.3846642780303955,3.3988917374610903,3.74428017616272
1997-08-15,54.566632518518425,A,3.849965333938599,3.8693779945373534,3.8963388919830324,3.653154993057251,3.391466794013977,3.401491219997406,3.742379211187363
1997-08-18,54.483125575669334,A,3.839184045791626,3.847809839248657,3.9211426973342896,3.6768803358078004,3.4010683059692384,3.404197857379913,3.7401022577285765
1997-08-19,54.4942559148971,A,3.9038877487182617,3.865064334869385,3.918985939025879,3.7049192786216736,3.4136864948272705,3.4071216011047363,3.738148822784424
1997-08-20,54.55608851902905,A,3.968594312667847,3.89741735458374,3.9168288946151733,3.739967978000641,3.428460121154785,3.4130570840835572,3.73641153216362
1997-08-21,54.535754622605104,A,3.882319688796997,3.888790225982666,3.8909470081329345,3.7663893818855287,3.4410776615142824,3.4181298208236695,3.734135525226593
1997-08-22,54.551574910747355,A,3.9038877487182617,3.899574708938599,3.884476351737976,3.7901145696640013,3.4536958503723145,3.4240631461143494,3.73218209028244
1997-08-25,54.583265949586014,A,3.925455331802368,3.916828966140747,3.8823194026947023,3.8154574155807497,3.466745390892029,3.431287024021149,3.730336493253708
1997-08-26,54.61360243780649,A,3.957810401916504,3.9276134967803955,3.8963389158248902,3.8434964299201964,3.4787194299697877,3.4392643976211548,3.728115829229355
1997-08-27,54.59405408970122,A,3.968594312667847,3.9276134967803955,3.912515425682068,3.86722172498703,3.4930624628067015,3.446489725112915,3.724660723209381
1997-08-28,54.65851463521056,A,4.0117292404174805,3.953495407104492,3.921142816543579,3.89202538728714,3.5082681941986085,3.4554362201690676,3.7219581174850465
1997-08-29,54.7510763566712,A,4.162708282470703,4.0052595138549805,3.9524171113967896,3.924378001689911,3.5264935064315797,3.4669174575805664,3.718829393386841
1997-09-01,54.81952451449501,A,4.162708282470703,4.052710103988647,3.9847695350646974,3.9529561161994935,3.546441411972046,3.4773220515251158,3.7154859375953673
1997-09-02,54.861896094399164,A,4.184277057647705,4.0980034351348875,4.012808465957642,3.9658972024917603,3.568112645149231,3.4877269983291628,3.712787158489227
1997-09-03,54.943815343764385,A,4.281336307525635,4.160551834106445,4.044082665443421,3.980455780029297,3.591725063323975,3.4984565782546997,3.711217849254608
1997-09-04,54.977593009736644,A,4.2274169921875,4.203689384460449,4.07859239578247,3.9847697019577026,3.6138284254074096,3.508862280845642,3.709378943443298
1997-09-05,54.92105665842382,A,4.15192461013794,4.201532649993897,4.103396081924439,3.9939362168312074,3.6335606575012207,3.5187283968925476,3.707269940376282
1997-09-08,54.846704209427855,A,4.0764360427856445,4.184278202056885,4.118494153022766,4.000406777858734,3.6526444005966185,3.527408974170685,3.705105583667755
1997-09-09,54.78884540863697,A,4.108788013458252,4.169180393218994,4.133591914176941,4.0149654150009155,3.670437259674072,3.535551748275757,3.7024588203430175
1997-09-10,54.7112370174695,A,4.13035774230957,4.138984680175781,4.149768257141114,4.031141841411591,3.689092140197754,3.5443408989906313,3.700778806209564
1997-09-11,54.59762460611347,A,3.968594312667847,4.087220144271851,4.14545476436615,4.0332987904548645,3.7058037328720093,3.5517277121543884,3.6978605258464814
1997-09-12,54.53888419201926,A,4.0117292404174805,4.059181070327758,4.130356860160828,4.041386985778809,3.7233780241012573,3.5599765372276306,3.6956947362422943
1997-09-15,54.511542789459945,P,3.9901647567749023,4.0419268131256105,4.113102507591248,4.048936021327973,3.740521025657654,3.568871030807495,3.6936358439922334
1997-09-16,54.475762064173516,P,4.022514820098877,4.024672174453736,4.096926283836365,4.054867374897003,3.7585263442993164,3.5763663959503176,3.6914166152477264
1997-09-17,54.40117924227121,P,3.9470248222351074,3.988005590438843,4.063495135307312,4.053788900375366,3.7754525327682495,3.5837528610229494,3.68946413397789
1997-09-18,54.420340711251775,P,3.968594312667847,3.988005590438843,4.037612867355348,4.058102631568909,3.7923794412612915,3.5911396741867065,3.687834231853485
1997-09-19,54.3864645624809,P,3.893104553222656,3.9642806529998778,4.0117308616638185,4.057563471794128,3.807045998573303,3.596910283565521,3.685826880931854
1997-09-22,54.361821628096834,P,3.936241626739502,3.9534960269927977,3.997711420059204,4.058102786540985,3.8214968395233155,3.602466287612915,3.6837131118774415
1997-09-23,54.3266106094135,P,3.925455331802368,3.9340841293334963,3.9793781518936155,4.056485033035278,3.833575119972229,3.6083450746536254,3.681115952730179
1997-09-24,54.356976361344785,P,4.0117292404174805,3.947025012969971,3.967515301704407,4.05864177942276,3.848241662979126,3.613794655799866,3.67905753493309
1997-09-25,54.335605226467884,P,3.968594312667847,3.947025012969971,3.9675153017044074,4.056485033035278,3.859025869369507,3.617736246585846,3.6767834424972534
1997-09-26,54.34856375235757,P,3.979378938674927,3.964279890060425,3.9642802715301513,4.047318565845489,3.870672845840454,3.62200101852417,3.674563273191452
1997-09-29,54.31742189329723,P,3.925455331802368,3.9621226310729982,3.957809329032898,4.035455918312072,3.8818884086608887,3.6240039348602293,3.6719661140441895
1997-09-30,54.27672224258339,P,3.839184045791626,3.9448683738708494,3.939476251602173,4.018201267719268,3.8918099117279055,3.6264361000061034,3.668937598466873
1997-10-01,54.19766484274246,P,3.839184045791626,3.910359334945679,3.928692173957825,3.9960936546325683,3.9032411861419676,3.628652935028076,3.665909082889557
1997-10-02,54.14558718503856,P,3.849965333938599,3.886633539199829,3.9168292760848997,3.9772210717201233,3.913162660598755,3.631408236026764,3.6629344737529754
1997-10-03,54.114596177095,P,3.9038877487182617,3.871535301208496,3.9179075956344604,3.9648192286491395,3.922652735710144,3.634918096065521,3.6596926605701445
1997-10-06,54.1508139950521,P,3.9901647567749023,3.8844771862030028,3.9232999086380005,3.9605056643486023,3.934084062576294,3.639075391292572,3.6570969474315644
1997-10-07,54.22342418062684,P,3.979378938674927,3.912516164779663,3.928692269325256,3.954035210609436,3.9457310390472413,3.643124828338623,3.655306236743927
1997-10-08,54.27737564529088,P,3.9470248222351074,3.9340843200683593,3.922221827507019,3.944868564605713,3.9547897672653196,3.646850724220276,3.6533537554740905
1997-10-09,54.318015528244665,P,3.9038877487182617,3.944868803024292,3.9157511711120607,3.941633236408234,3.9625544023513792,3.649283938407898,3.651722402572632
1997-10-10,54.3202705037572,P,3.887473821640015,3.9415860176086426,3.9065606594085693,3.9354204654693605,3.969990758895874,3.6517683362960813,3.649686897993088
1997-10-13,54.26886650052654,P,3.865877151489258,3.9167284965515137,3.900602841377258,3.9292060852050783,3.975485382080078,3.6540367674827574,3.6473286783695222
1997-10-14,54.18530674682004,P,3.822682857513428,3.885389280319214,3.8989527225494385,3.9192144870758057,3.9734299325942994,3.6567345786094667,3.6445397508144377
1997-10-15,54.11729065294208,P,3.8010873794555664,3.8562017917633056,3.8951430559158324,3.9119176149368284,3.9696483850479125,3.657924461364746,3.6417502105236053
1997-10-16,54.04540651487304,P,3.790287494659424,3.8334817409515383,3.889175271987915,3.9030022740364076,3.9626313638687134,3.6592216730117797,3.6385845839977264
1997-10-17,53.973936255888184,B,3.7362945079803462,3.8032458782196046,3.8724159479141234,3.895161771774292,3.9579853677749632,3.6597636270523073,3.634397430419922
1997-10-20,53.96592750283123,B,3.876673460006714,3.8054051399230957,3.8610668182373047,3.8921833634376526,3.9565783405303954,3.662355356216431,3.6309938609600065
1997-10-21,54.0060889197828,B,3.9090735912323,3.8226832866668703,3.854036283493042,3.891364276409149,3.958407506942749,3.6654864168167114,3.6279672598838806
1997-10-22,54.07216728468213,B,3.9522645473480233,3.8529187202453614,3.8545602560043335,3.888391041755676,3.961316213607788,3.6694800448417664,3.6250491416454316
1997-10-23,54.10884044541447,B,3.844280481338501,3.8637173175811768,3.8485995292663575,3.882175350189209,3.9596927165985107,3.6721784973144533,3.621483607292175
1997-10-24,54.21327459392552,P,3.9522645473480233,3.9069113254547125,3.855078601837158,3.880819630622864,3.9617387008666993,3.676602747440338,3.6186729609966277
1997-10-27,54.170518381718956,P,3.660707712173462,3.8637181758880623,3.834561657905579,3.8675822496414183,3.958169174194336,3.679618740081787,3.615586884021759
1997-10-28,54.07900146768116,B,3.57431697845459,3.79676685333252,3.8097250699996947,3.854338896274567,3.9515777587890626,3.6826321268081665,3.6123913073539735
1997-10-29,53.995765854586715,B,3.649905443191528,3.7362950325012205,3.794606876373291,3.8448749661445616,3.945203981399536,3.6868320512771606,3.609896122217178
1997-10-30,53.92481281266934,B,3.531123399734497,3.67366361618042,3.7686904668807983,3.8289328694343565,3.938180055618286,3.689628858566284,3.6071294808387755
1997-10-31,53.829028757395356,B,3.6391098499298096,3.6110326766967775,3.758972001075745,3.815693974494934,3.932884497642517,3.6932901740074158,3.605010265111923
1997-11-03,53.86062702285751,B,3.6823010444641113,3.615351343154907,3.7395347595214843,3.8003007888793947,3.928021411895752,3.6973834013938904,3.6032144796848296
1997-11-04,53.9046169705174,B,3.649905443191528,3.630469036102295,3.713617944717407,3.7838271141052244,3.9218633127212525,3.70029137134552,3.601256716251373
1997-11-05,53.921153848085545,B,3.649905443191528,3.630469036102295,3.683382034301758,3.7689711451530457,3.915489535331726,3.704275999069214,3.5997289061546325
1997-11-06,53.96009479610846,B,3.585115432739258,3.641267442703247,3.6574655294418337,3.7530325293540954,3.906957259178162,3.707612726688385,3.597554688453674
1997-11-07,53.919175577696514,B,3.5095272064208984,3.615350914001465,3.6131917953491213,3.7341351985931395,3.8938936376571656,3.7101935720443726,3.5951100170612333
1997-11-10,53.90729848761699,B,3.595914363861084,3.5980735778808595,3.6067124605178833,3.720637059211731,3.882557759284973,3.7144995856285097,3.5934197378158568
1997-11-11,53.8862008435377,B,3.487929344177246,3.565678358078003,3.598073697090149,3.703899383544922,3.868630805015564,3.7183717250823975,3.5919419288635255
1997-11-12,53.83131366233639,B,3.423136949539185,3.5203246593475344,3.5753968477249147,3.685001862049103,3.851466817855835,3.721595940589905,3.589602732658386
1997-11-13,53.7774117609027,B,3.358344316482544,3.4749704360961915,3.5581189393997192,3.663404703140259,3.834085364341736,3.723956894874573,3.587262020111084
1997-11-14,53.79575064322043,B,3.390740871429444,3.4512131690979,3.5332820415496826,3.6461270213127137,3.8188616895675658,3.7262111735343932,3.5859431755542754
1997-11-17,53.77930390058455,B,3.47713041305542,3.4274563789367676,3.5127649784088133,3.626149868965149,3.8068755769729616,3.72975998878479,3.5860236525535583
1997-11-18,53.749927030446095,B,3.379945039749145,3.4058595180511473,3.485768938064575,3.599693441390991,3.7922987174987792,3.7313679885864257,3.5850807762145998
1997-11-19,53.75449768901405,B,3.3691442012786865,3.395060968399048,3.457692813873291,3.5705374240875245,3.777074446678162,3.7330832934379576,3.5837614452838897
1997-11-20,53.82581041249224,B,3.466331243515014,3.416658353805542,3.4458143949508666,3.55163996219635,3.767029185295105,3.736416459083557,3.5829280495643614
1997-11-21,53.86816878458916,B,3.4555342197418213,3.4296170234680177,3.440415096282959,3.52680344581604,3.755905284881592,3.7396416544914244,3.582148153781891
1997-11-24,53.87890157035326,B,3.423136949539185,3.4188183307647706,3.423137354850769,3.514924907684326,3.7445647287368775,3.7425428771972657,3.5812062716484068
1997-11-25,53.90120032066287,B,3.304354190826416,3.4037001609802244,3.404779839515686,3.5014267683029177,3.7302015161514284,3.744363930225372,3.5795629906654356
1997-11-26,53.916236058133556,B,3.2611587047576904,3.3821030616760255,3.3885820150375365,3.4819894313812254,3.7164841938018798,3.7459683632850647,3.577703732252121
1997-11-27,53.87072511038702,B,3.2611587047576904,3.3410685539245604,3.3788634538650513,3.4684911966323853,3.7023354816436767,3.7473574614524843,3.576274417638779
1997-11-28,53.83774986209962,B,3.293555736541748,3.308672857284546,3.3691449403762816,3.4512134909629824,3.6903445053100588,3.748695251941681,3.5746846294403074
