Date,GRADE,GPS,TFC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-09-16,64.08148401525506,A,16.846088409423828,16.800557327270507,16.97584972381592,16.68878307342529,16.22269161224365,15.79643533706665,15.504988837242127
2003-09-17,63.959367213075666,A,16.800561904907227,16.802378845214843,16.965832901000976,16.709727001190185,16.242724781036376,15.817365674972534,15.50416889667511
2003-09-18,63.97121883970036,P,16.918935775756836,16.82423515319824,16.95217399597168,16.738638591766357,16.264670372009277,15.838351907730102,15.504695210456848
2003-09-19,64.10806423583874,P,17.005443572998047,16.866122817993165,16.929408836364747,16.78894920349121,16.286615791320802,15.856864681243897,15.505742783546447
2003-09-22,64.20005443608328,A,16.868846893310547,16.8879753112793,16.87932434082031,16.827421855926513,16.30382610321045,15.875635614395142,15.50548611164093
2003-09-23,64.21024912757406,A,16.809654235839844,16.8806884765625,16.840622901916504,16.85565004348755,16.32258419036865,15.89336347579956,15.505443816184998
2003-09-24,64.06082600740696,A,16.536487579345703,16.827873611450194,16.81512622833252,16.870447635650635,16.34079626083374,15.909487476348877,15.504878754615783
2003-09-25,63.737566905167206,P,16.399900436401367,16.724066543579102,16.774150848388672,16.86635026931763,16.361284828186037,15.926591672897338,15.504052386283874
2003-09-26,63.19412873182893,P,16.299726486206055,16.582923126220702,16.724522972106932,16.849958992004396,16.374033241271974,15.940303068161011,15.501726717948914
2003-09-29,62.98724501161815,P,16.518266677856445,16.512807083129882,16.70039119720459,16.84449472427368,16.392791557312012,15.954575662612916,15.5008931016922
2003-09-30,62.63759849492104,P,16.349809646606445,16.420838165283204,16.650763320922852,16.813306522369384,16.403900756835938,15.967614850997926,15.499550023078918
2003-10-01,62.79028084357458,P,16.768693923950195,16.4672794342041,16.647576522827148,16.806704711914062,16.424844760894775,15.985835437774659,15.500301365852357
2003-10-02,62.96077950997611,P,16.6457576751709,16.516450881958008,16.620258712768553,16.78621635437012,16.44424057006836,16.00314239501953,15.500504603385926
2003-10-03,63.27454399756258,P,16.627552032470703,16.582015991210938,16.58246955871582,16.755939197540282,16.45689811706543,16.02062829017639,15.501859288215638
2003-10-06,63.50734649735387,P,16.814226150512695,16.641207885742187,16.577007484436034,16.728165912628175,16.474290637969972,16.04286826133728,15.503659205436707
2003-10-07,64.06304560934092,P,16.89617156982422,16.750480270385744,16.585659217834472,16.71314105987549,16.49568971633911,16.065702066421508,15.50606854915619
2003-10-08,64.09769469922485,P,16.78689956665039,16.754121398925783,16.610700416564942,16.71291332244873,16.513810634613037,16.086495780944823,15.507931532859802
2003-10-09,64.30512935586837,A,16.877960205078125,16.800561904907227,16.658506393432617,16.716328620910645,16.533570709228517,16.10842569351196,15.508031077384949
2003-10-10,64.57128927461227,A,16.873403549194336,16.849732208251954,16.715874099731444,16.720198535919188,16.554696712493897,16.129903926849366,15.508307528495788
2003-10-13,64.77398033535961,A,17.087392807006836,16.90436553955078,16.772786712646486,16.736588954925537,16.57855421066284,16.15352205276489,15.508034205436706
